FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD;AÑO;AÑO_MES;DIA;AÑO_SEMANA
2022-07-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;17;2022-W29
2022-07-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;17;2022-W29
2022-07-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;19;2022-W29
2022-07-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;24;2022-W30
2022-07-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;25;2022-W30
2022-07-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;27;2022-W30
2022-07-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;27;2022-W30
2022-07-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;30;2022-W30
2022-07-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;30;2022-W30
2022-07-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;30;2022-W30
2022-07-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;30;2022-W30
2022-07-31;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-07;31;2022-W31
2022-08-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;5;2022-W31
2022-08-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;5;2022-W31
2022-08-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;7;2022-W32
2022-08-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;9;2022-W32
2022-08-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;9;2022-W32
2022-08-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;9;2022-W32
2022-08-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;10;2022-W32
2022-08-18;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;18;2022-W33
2022-08-18;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;18;2022-W33
2022-08-18;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;18;2022-W33
2022-08-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;21;2022-W34
2022-08-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;22;2022-W34
2022-08-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;22;2022-W34
2022-08-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;24;2022-W34
2022-08-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;24;2022-W34
2022-08-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;24;2022-W34
2022-08-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-08;25;2022-W34
2022-09-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;1;2022-W35
2022-09-03;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;3;2022-W35
2022-09-03;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;3;2022-W35
2022-09-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;4;2022-W36
2022-09-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;6;2022-W36
2022-09-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;6;2022-W36
2022-09-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;6;2022-W36
2022-09-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;6;2022-W36
2022-09-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;7;2022-W36
2022-09-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;7;2022-W36
2022-09-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;7;2022-W36
2022-09-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;8;2022-W36
2022-09-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;8;2022-W36
2022-09-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;8;2022-W36
2022-09-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;8;2022-W36
2022-09-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;9;2022-W36
2022-09-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;10;2022-W36
2022-09-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;10;2022-W36
2022-09-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;10;2022-W36
2022-09-11;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;11;2022-W37
2022-09-11;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;11;2022-W37
2022-09-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;12;2022-W37
2022-09-14;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;14;2022-W37
2022-09-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;17;2022-W37
2022-09-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;20;2022-W38
2022-09-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;24;2022-W38
2022-09-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;25;2022-W39
2022-09-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;25;2022-W39
2022-09-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;25;2022-W39
2022-09-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;25;2022-W39
2022-09-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;25;2022-W39
2022-09-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;29;2022-W39
2022-09-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-09;29;2022-W39
2022-10-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;1;2022-W39
2022-10-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;1;2022-W39
2022-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;2;2022-W40
2022-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;2;2022-W40
2022-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;2;2022-W40
2022-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;2;2022-W40
2022-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;2;2022-W40
2022-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;2;2022-W40
2022-10-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;2;2022-W40
2022-10-03;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;3;2022-W40
2022-10-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;4;2022-W40
2022-10-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;6;2022-W40
2022-10-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;6;2022-W40
2022-10-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;7;2022-W40
2022-10-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;7;2022-W40
2022-10-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;8;2022-W40
2022-10-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;9;2022-W41
2022-10-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;10;2022-W41
2022-10-11;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;11;2022-W41
2022-10-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;12;2022-W41
2022-10-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;12;2022-W41
2022-10-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;12;2022-W41
2022-10-14;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;14;2022-W41
2022-10-14;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;14;2022-W41
2022-10-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;16;2022-W42
2022-10-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;17;2022-W42
2022-10-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;17;2022-W42
2022-10-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;17;2022-W42
2022-10-18;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;18;2022-W42
2022-10-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;20;2022-W42
2022-10-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;21;2022-W42
2022-10-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;21;2022-W42
2022-10-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;22;2022-W42
2022-10-23;5;ANTIOQUIA;5001;MEDELLIN;3;2022;2022-10;23;2022-W43
2022-10-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;23;2022-W43
2022-10-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;24;2022-W43
2022-10-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;24;2022-W43
2022-10-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;24;2022-W43
2022-10-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;24;2022-W43
2022-10-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;24;2022-W43
2022-10-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;24;2022-W43
2022-10-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;25;2022-W43
2022-10-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;27;2022-W43
2022-10-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;27;2022-W43
2022-10-28;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;28;2022-W43
2022-10-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;29;2022-W43
2022-10-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;30;2022-W44
2022-10-31;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-10;31;2022-W44
2022-11-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;1;2022-W44
2022-11-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;1;2022-W44
2022-11-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;1;2022-W44
2022-11-02;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;2;2022-W44
2022-11-03;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;3;2022-W44
2022-11-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;5;2022-W44
2022-11-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;5;2022-W44
2022-11-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;6;2022-W45
2022-11-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;7;2022-W45
2022-11-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;7;2022-W45
2022-11-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;8;2022-W45
2022-11-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;10;2022-W45
2022-11-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;10;2022-W45
2022-11-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;10;2022-W45
2022-11-12;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;12;2022-W45
2022-11-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;13;2022-W46
2022-11-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;13;2022-W46
2022-11-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;13;2022-W46
2022-11-14;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;14;2022-W46
2022-11-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;17;2022-W46
2022-11-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;17;2022-W46
2022-11-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;19;2022-W46
2022-11-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;19;2022-W46
2022-11-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;20;2022-W47
2022-11-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;21;2022-W47
2022-11-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;21;2022-W47
2022-11-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;21;2022-W47
2022-11-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;21;2022-W47
2022-11-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;22;2022-W47
2022-11-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;22;2022-W47
2022-11-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;22;2022-W47
2022-11-22;5;ANTIOQUIA;5001;MEDELLIN;2;2022;2022-11;22;2022-W47
2022-11-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;24;2022-W47
2022-11-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;24;2022-W47
2022-11-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;24;2022-W47
2022-11-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;25;2022-W47
2022-11-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;25;2022-W47
2022-11-26;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;26;2022-W47
2022-11-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;27;2022-W48
2022-11-27;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;27;2022-W48
2022-11-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;29;2022-W48
2022-11-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;29;2022-W48
2022-11-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;29;2022-W48
2022-11-29;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;29;2022-W48
2022-11-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;30;2022-W48
2022-11-30;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-11;30;2022-W48
2022-12-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;1;2022-W48
2022-12-01;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;1;2022-W48
2022-12-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;4;2022-W49
2022-12-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;4;2022-W49
2022-12-04;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;4;2022-W49
2022-12-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;5;2022-W49
2022-12-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;5;2022-W49
2022-12-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;5;2022-W49
2022-12-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;5;2022-W49
2022-12-05;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;5;2022-W49
2022-12-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;6;2022-W49
2022-12-06;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;6;2022-W49
2022-12-07;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;7;2022-W49
2022-12-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;8;2022-W49
2022-12-08;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;8;2022-W49
2022-12-09;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;9;2022-W49
2022-12-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;10;2022-W49
2022-12-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;10;2022-W49
2022-12-10;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;10;2022-W49
2022-12-11;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;11;2022-W50
2022-12-11;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;11;2022-W50
2022-12-13;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;13;2022-W50
2022-12-14;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;14;2022-W50
2022-12-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;15;2022-W50
2022-12-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;15;2022-W50
2022-12-15;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;15;2022-W50
2022-12-16;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;16;2022-W50
2022-12-17;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;17;2022-W50
2022-12-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;19;2022-W51
2022-12-19;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;19;2022-W51
2022-12-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;20;2022-W51
2022-12-20;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;20;2022-W51
2022-12-21;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;21;2022-W51
2022-12-22;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;22;2022-W51
2022-12-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;23;2022-W51
2022-12-23;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;23;2022-W51
2022-12-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;24;2022-W51
2022-12-24;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;24;2022-W51
2022-12-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;25;2022-W52
2022-12-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;25;2022-W52
2022-12-25;5;ANTIOQUIA;5001;MEDELLIN;1;2022;2022-12;25;2022-W52
2023-01-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;1;2023-W01
2023-01-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;1;2023-W01
2023-01-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;3;2023-W01
2023-01-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;4;2023-W01
2023-01-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;4;2023-W01
2023-01-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;5;2023-W01
2023-01-07;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;7;2023-W01
2023-01-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;9;2023-W02
2023-01-12;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;12;2023-W02
2023-01-14;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;14;2023-W02
2023-01-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;15;2023-W03
2023-01-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;17;2023-W03
2023-01-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;17;2023-W03
2023-01-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;18;2023-W03
2023-01-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;18;2023-W03
2023-01-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;18;2023-W03
2023-01-18;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;18;2023-W03
2023-01-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;19;2023-W03
2023-01-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;19;2023-W03
2023-01-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;19;2023-W03
2023-01-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;20;2023-W03
2023-01-21;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;21;2023-W03
2023-01-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;22;2023-W04
2023-01-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;22;2023-W04
2023-01-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;22;2023-W04
2023-01-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;22;2023-W04
2023-01-22;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;22;2023-W04
2023-01-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;23;2023-W04
2023-01-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;24;2023-W04
2023-01-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;24;2023-W04
2023-01-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;24;2023-W04
2023-01-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;25;2023-W04
2023-01-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;27;2023-W04
2023-01-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;27;2023-W04
2023-01-29;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;29;2023-W05
2023-01-31;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-01;31;2023-W05
2023-02-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;2;2023-W05
2023-02-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;3;2023-W05
2023-02-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;3;2023-W05
2023-02-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;4;2023-W05
2023-02-05;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-02;5;2023-W06
2023-02-06;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-02;6;2023-W06
2023-02-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;8;2023-W06
2023-02-08;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;8;2023-W06
2023-02-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;9;2023-W06
2023-02-09;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;9;2023-W06
2023-02-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;10;2023-W06
2023-02-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;10;2023-W06
2023-02-10;5;ANTIOQUIA;5001;MEDELLIN;2;2023;2023-02;10;2023-W06
2023-02-10;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;10;2023-W06
2023-02-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;11;2023-W06
2023-02-11;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;11;2023-W06
2023-02-12;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;12;2023-W07
2023-02-12;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;12;2023-W07
2023-02-12;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;12;2023-W07
2023-02-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;15;2023-W07
2023-02-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;15;2023-W07
2023-02-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;15;2023-W07
2023-02-15;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;15;2023-W07
2023-02-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;16;2023-W07
2023-02-16;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;16;2023-W07
2023-02-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;17;2023-W07
2023-02-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;17;2023-W07
2023-02-17;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;17;2023-W07
2023-02-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;19;2023-W08
2023-02-19;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;19;2023-W08
2023-02-20;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;20;2023-W08
2023-02-21;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;21;2023-W08
2023-02-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;23;2023-W08
2023-02-23;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;23;2023-W08
2023-02-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;24;2023-W08
2023-02-24;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;24;2023-W08
2023-02-25;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;25;2023-W08
2023-02-26;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;26;2023-W09
2023-02-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;27;2023-W09
2023-02-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;27;2023-W09
2023-02-27;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;27;2023-W09
2023-02-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;28;2023-W09
2023-02-28;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-02;28;2023-W09
2023-03-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;1;2023-W09
2023-03-01;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;1;2023-W09
2023-03-02;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;2;2023-W09
2023-03-03;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;3;2023-W09
2023-03-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;4;2023-W09
2023-03-04;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;4;2023-W09
2023-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;5;2023-W10
2023-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;5;2023-W10
2023-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;5;2023-W10
2023-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;5;2023-W10
2023-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;5;2023-W10
2023-03-05;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;5;2023-W10
2023-03-06;5;ANTIOQUIA;5001;MEDELLIN;1;2023;2023-03;6;2023-W10
